home_id,timestamp,device_id,device_type,room,status,power_watt,user_present,activity,indoor_temp,outdoor_temp,humidity,light_level,day_of_week,hour_of_day,price_kWh,predicted_power,suggestion
4,2024-01-01T00:00:00,light4,light,living_room,off,0.0,1,sleeping,5.7,4.8,100.0,56.8,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
4,2024-01-01T00:00:00,tv4,tv,living_room,off,0.0,1,sleeping,5.7,4.8,100.0,56.8,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
4,2024-01-01T00:15:00,washer4,washer,laundry_room,on,709.44,1,sleeping,9.3,10.6,49.5,43.7,0,0,1500,0.0,[2024-01-01 00:15:00] Bạn đang ngủ nhưng thiết bị 'washer' tại laundry_room vẫn đang bật. Hãy tắt để ngủ ngon hơn và tiết kiệm điện.
7,2024-01-01T00:15:00,fridge7,fridge,kitchen,on,309.45,1,sleeping,6.2,4.3,100.0,82.0,0,0,1500,279.05,[2024-01-01 00:15:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
7,2024-01-01T00:15:00,washer7,washer,laundry_room,off,0.0,1,sleeping,6.2,4.3,100.0,82.0,0,0,1500,0.0,[2024-01-01 00:15:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
9,2024-01-01T00:15:00,light9,light,living_room,on,112.09,1,idle,7.0,5.9,91.3,93.4,0,0,1500,154.23,[2024-01-01 00:15:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
7,2024-01-01T00:15:00,light7,light,living_room,off,0.0,1,sleeping,6.2,4.3,100.0,82.0,0,0,1500,0.0,[2024-01-01 00:15:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
7,2024-01-01T00:15:00,tv7,tv,living_room,off,0.0,1,sleeping,6.2,4.3,100.0,82.0,0,0,1500,0.0,[2024-01-01 00:15:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
9,2024-01-01T00:15:00,tv9,tv,living_room,off,0.0,1,idle,7.0,5.9,91.3,93.4,0,0,1500,180.74,[2024-01-01 00:15:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
9,2024-01-01T00:15:00,fridge9,fridge,kitchen,on,277.05,1,idle,7.0,5.9,91.3,93.4,0,0,1500,346.23,[2024-01-01 00:15:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
7,2024-01-01T00:15:00,air_conditioner7,air_conditioner,bedroom,off,0.0,1,sleeping,6.2,4.3,100.0,82.0,0,0,1500,0.0,[2024-01-01 00:15:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
9,2024-01-01T00:15:00,air_conditioner9,air_conditioner,bedroom,off,0.0,1,idle,7.0,5.9,91.3,93.4,0,0,1500,0.0,[2024-01-01 00:15:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
9,2024-01-01T00:15:00,washer9,washer,laundry_room,off,0.0,1,idle,7.0,5.9,91.3,93.4,0,0,1500,0.0,[2024-01-01 00:15:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
1,2024-01-01T00:30:00,washer1,washer,laundry_room,off,0.0,1,sleeping,12.1,10.7,73.8,25.4,0,0,1500,0.0,[2024-01-01 00:30:00] Thiết bị 'washer' tại laundry_room đang hoạt động bình thường.
2,2024-01-01T00:30:00,light2,light,living_room,off,0.0,1,sleeping,11.8,11.2,49.2,68.5,0,0,1500,0.0,[2024-01-01 00:30:00] Thiết bị 'light' tại living_room đang hoạt động bình thường.
2,2024-01-01T00:30:00,fridge2,fridge,kitchen,on,215.3,1,sleeping,11.8,11.2,49.2,68.5,0,0,1500,251.33,[2024-01-01 00:30:00] Bạn đang ngủ nhưng thiết bị 'fridge' tại kitchen vẫn đang bật. Hãy tắt để ngủ ngon hơn và tiết kiệm điện.
2,2024-01-01T00:30:00,washer2,washer,laundry_room,off,0.0,1,sleeping,11.8,11.2,49.2,68.5,0,0,1500,0.0,[2024-01-01 00:30:00] Thiết bị 'washer' tại laundry_room đang hoạt động bình thường.
1,2024-01-01T00:30:00,washer1,washer,laundry_room,off,0.0,1,sleeping,12.1,10.7,73.8,25.4,0,0,1500,0.0,[2024-01-01 00:30:00] Thiết bị 'washer' tại laundry_room đang hoạt động bình thường.
2,2024-01-01T00:30:00,light2,light,living_room,off,0.0,1,sleeping,11.8,11.2,49.2,68.5,0,0,1500,0.0,[2024-01-01 00:30:00] Thiết bị 'light' tại living_room đang hoạt động bình thường.
2,2024-01-01T00:30:00,fridge2,fridge,kitchen,on,215.3,1,sleeping,11.8,11.2,49.2,68.5,0,0,1500,251.27,[2024-01-01 00:30:00] Bạn đang ngủ nhưng thiết bị 'fridge' tại kitchen vẫn đang bật. Hãy tắt để ngủ ngon hơn và tiết kiệm điện.
2,2024-01-01T00:30:00,washer2,washer,laundry_room,off,0.0,1,sleeping,11.8,11.2,49.2,68.5,0,0,1500,0.0,[2024-01-01 00:30:00] Thiết bị 'washer' tại laundry_room đang hoạt động bình thường.
4,2024-01-01T00:30:00,light4,light,living_room,off,0.0,1,sleeping,12.7,11.8,50.6,92.4,0,0,1500,0.0,[2024-01-01 00:30:00] Thiết bị 'light' tại living_room đang hoạt động bình thường.
4,2024-01-01T00:30:00,tv4,tv,living_room,off,0.0,1,sleeping,12.7,11.8,50.6,92.4,0,0,1500,0.0,[2024-01-01 00:30:00] Thiết bị 'tv' tại living_room đang hoạt động bình thường.
2,2024-01-01T00:30:00,fridge2,fridge,kitchen,on,215.3,1,sleeping,11.8,11.2,49.2,68.5,0,0,1500,251.39,[2024-01-01 00:30:00] Bạn đang ngủ nhưng thiết bị 'fridge' tại kitchen vẫn đang bật. Hãy tắt để ngủ ngon hơn và tiết kiệm điện.
2,2024-01-01T00:00:00,tv2,tv,living_room,on,343.63,1,idle,10.6,11.8,58.6,60.1,0,0,1500,0.0,[2024-01-01 00:00:00] Thiết bị 'tv' tại living_room đang bật nhưng không cần thiết. Hãy tắt để tiết kiệm điện.
1,2024-01-01T00:00:00,fridge1,fridge,kitchen,on,280.72,1,sleeping,10.0,11.4,53.0,94.2,0,0,1500,242.53,[2024-01-01 00:00:00] Bạn đang ngủ nhưng thiết bị 'fridge' tại kitchen vẫn đang bật. Hãy tắt để ngủ ngon hơn và tiết kiệm điện.
3,2024-01-01T00:30:00,air_conditioner3,air_conditioner,bedroom,on,710.55,1,sleeping,8.8,10.3,64.0,57.0,0,0,1500,0.0,"[2024-01-01 00:30:00] Thiết bị 'air_conditioner' tại bedroom đang bật nhưng không cần thiết. Hãy tắt để tiết kiệm điện.
[2024-01-01 00:30:00] Bạn đang ngủ nhưng thiết bị 'air_conditioner' tại bedroom vẫn đang bật. Hãy tắt để ngủ ngon hơn và tiết kiệm điện."
1,2024-01-01T00:30:00,washer1,washer,laundry_room,off,0.0,1,sleeping,12.1,10.7,73.8,25.4,0,0,1500,0.0,[2024-01-01 00:30:00] Thiết bị 'washer' tại laundry_room' đang hoạt động bình thường.
2,2024-01-01T00:30:00,light2,light,living_room,off,0.0,1,sleeping,11.8,11.2,49.2,68.5,0,0,1500,0.0,[2024-01-01 00:30:00] Thiết bị 'light' tại living_room' đang hoạt động bình thường.
2,2024-01-01T00:30:00,fridge2,fridge,kitchen,on,215.3,1,sleeping,11.8,11.2,49.2,68.5,0,0,1500,250.72,[2024-01-01 00:30:00] Thiết bị 'fridge' tại kitchen' đang hoạt động bình thường.
2,2024-01-01T00:30:00,washer2,washer,laundry_room,off,0.0,1,sleeping,11.8,11.2,49.2,68.5,0,0,1500,0.0,[2024-01-01 00:30:00] Thiết bị 'washer' tại laundry_room' đang hoạt động bình thường.
4,2024-01-01T00:30:00,light4,light,living_room,off,0.0,1,sleeping,12.7,11.8,50.6,92.4,0,0,1500,0.0,[2024-01-01 00:30:00] Thiết bị 'light' tại living_room' đang hoạt động bình thường.
2,2024-01-01T00:00:00,tv2,tv,living_room,on,343.63,1,idle,10.6,11.8,58.6,60.1,0,0,1500,0.0,[2024-01-01 00:00:00] TV đang bật dù bạn không xem. Hãy tắt để tập trung và tiết kiệm điện.
4,2024-01-01T00:00:00,light4,light,living_room,on,134.25,1,idle,5.7,4.8,100.0,56.8,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
4,2024-01-01T00:00:00,tv4,tv,living_room,off,0.0,1,idle,5.7,4.8,100.0,56.8,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
4,2024-01-01T00:00:00,light4,light,living_room,off,0.0,1,sleeping,5.7,4.8,100.0,56.8,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
4,2024-01-01T00:00:00,tv4,tv,living_room,off,0.0,1,sleeping,5.7,4.8,100.0,56.8,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
3,2024-01-01T00:30:00,air_conditioner3,air_conditioner,bedroom,on,710.55,1,sleeping,8.8,10.3,64.0,57.0,0,0,1500,0.0,[2024-01-01 00:30:00] Bạn đang ngủ nhưng thiết bị 'air_conditioner' tại bedroom vẫn đang bật. Hãy tắt để ngủ ngon hơn và tiết kiệm điện.
2,2024-01-01T00:00:00,tv2,tv,living_room,on,343.63,1,idle,10.6,11.8,58.6,60.1,0,0,1500,0.0,[2024-01-01 00:00:00] TV đang bật dù bạn không xem. Hãy tắt để tập trung và tiết kiệm điện.
4,2024-01-01T00:00:00,fridge4,fridge,kitchen,on,229.15,1,idle,5.7,4.8,100.0,56.8,0,0,1500,282.9,[2024-01-01 00:00:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
1,2024-01-01T00:30:00,washer1,washer,laundry_room,off,0.0,1,sleeping,12.1,10.7,73.8,25.4,0,0,1500,0.0,[2024-01-01 00:30:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
2,2024-01-01T00:30:00,light2,light,living_room,off,0.0,1,sleeping,11.8,11.2,49.2,68.5,0,0,1500,0.0,[2024-01-01 00:30:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
2,2024-01-01T00:30:00,fridge2,fridge,kitchen,on,215.3,1,sleeping,11.8,11.2,49.2,68.5,0,0,1500,250.22,[2024-01-01 00:30:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
2,2024-01-01T00:30:00,washer2,washer,laundry_room,off,0.0,1,sleeping,11.8,11.2,49.2,68.5,0,0,1500,0.0,[2024-01-01 00:30:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
4,2024-01-01T00:30:00,light4,light,living_room,off,0.0,1,sleeping,12.7,11.8,50.6,92.4,0,0,1500,0.0,[2024-01-01 00:30:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
4,2024-01-01T00:30:00,tv4,tv,living_room,off,0.0,1,sleeping,12.7,11.8,50.6,92.4,0,0,1500,0.0,[2024-01-01 00:30:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
1,2024-01-01T00:30:00,washer1,washer,laundry_room,off,0.0,1,sleeping,12.1,10.7,73.8,25.4,0,0,1500,0.0,[2024-01-01 00:30:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
2,2024-01-01T00:30:00,light2,light,living_room,off,0.0,1,sleeping,11.8,11.2,49.2,68.5,0,0,1500,0.0,[2024-01-01 00:30:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
2,2024-01-01T00:30:00,fridge2,fridge,kitchen,on,215.3,1,sleeping,11.8,11.2,49.2,68.5,0,0,1500,251.9,[2024-01-01 00:30:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
2,2024-01-01T00:30:00,washer2,washer,laundry_room,off,0.0,1,sleeping,11.8,11.2,49.2,68.5,0,0,1500,0.0,[2024-01-01 00:30:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
4,2024-01-01T00:30:00,light4,light,living_room,off,0.0,1,sleeping,12.7,11.8,50.6,92.4,0,0,1500,0.0,[2024-01-01 00:30:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
4,2024-01-01T00:30:00,tv4,tv,living_room,off,0.0,1,sleeping,12.7,11.8,50.6,92.4,0,0,1500,0.0,[2024-01-01 00:30:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
2,2024-01-01T00:00:00,tv2,tv,living_room,on,343.63,1,idle,10.6,11.8,58.6,60.1,0,0,1500,0.0,[2024-01-01 00:00:00] TV đang bật dù bạn không xem. Hãy tắt để tập trung và tiết kiệm điện.
2,2024-01-01T00:00:00,air_conditioner2,air_conditioner,bedroom,off,0.0,1,idle,11.6,10.2,44.5,58.2,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
3,2024-01-01T00:00:00,tv3,tv,living_room,off,0.0,1,idle,6.6,5.8,70.5,1.5,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
3,2024-01-01T00:00:00,washer3,washer,laundry_room,off,0.0,1,idle,6.6,5.8,70.5,1.5,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
4,2024-01-01T00:00:00,light4,light,living_room,on,134.25,1,idle,5.7,4.8,100.0,56.8,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
4,2024-01-01T00:00:00,tv4,tv,living_room,off,0.0,1,idle,5.7,4.8,100.0,56.8,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (True%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
1,2024-01-01T00:30:00,washer1,washer,laundry_room,off,0,1,sleeping,12.1,10.7,73.8,25.4,0,0,1500,0,[2024-01-01 00:30:00] Độ ẩm đang cao (73.8%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
2,2024-01-01T00:30:00,light2,light,living_room,off,0,1,sleeping,11.8,11.2,49.2,68.5,0,0,1500,0,[2024-01-01 00:30:00] Độ ẩm đang cao (49.2%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
2,2024-01-01T00:00:00,tv2,tv,living_room,on,343.63,1,idle,10.6,11.8,58.6,60.1,0,0,1500,0,[2024-01-01 00:00:00] TV đang bật dù bạn không xem. Hãy tắt để tập trung và tiết kiệm điện.
1,2024-01-01T00:30:00,washer1,washer,laundry_room,off,0.0,1,sleeping,12.1,10.7,73.8,25.4,0,0,1500,0,[2024-01-01 00:30:00] Độ ẩm đang cao (73.8%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
2,2024-01-01T00:00:00,tv2,tv,living_room,on,343.63,1,idle,10.6,11.8,58.6,60.1,0,0,1500,0,[2024-01-01 00:00:00] TV đang bật dù bạn không xem. Hãy tắt để tập trung và tiết kiệm điện.
3,2024-01-01T00:00:00,tv3,tv,living_room,off,0.0,1,idle,6.6,5.8,70.5,1.5,0,0,1500,0,[2024-01-01 00:00:00] Độ ẩm đang cao (70.5%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
3,2024-01-01T00:00:00,washer3,washer,laundry_room,off,0.0,1,idle,6.6,5.8,70.5,1.5,0,0,1500,0,[2024-01-01 00:00:00] Độ ẩm đang cao (70.5%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
4,2024-01-01T00:00:00,light4,light,living_room,on,134.25,1,idle,5.7,4.8,100.0,56.8,0,0,1500,0,[2024-01-01 00:00:00] Độ ẩm đang cao (100.0%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
4,2024-01-01T00:00:00,tv4,tv,living_room,off,0.0,1,idle,5.7,4.8,100.0,56.8,0,0,1500,0,[2024-01-01 00:00:00] Độ ẩm đang cao (100.0%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
3,2024-01-01T00:00:00,tv3,tv,living_room,off,0.0,1,idle,6.6,5.8,70.5,1.5,0,0,1500,0,[2024-01-01 00:00:00] Độ ẩm đang cao (70.5%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
1,2024-01-01T00:30:00,washer1,washer,laundry_room,off,0,1,sleeping,12.1,10.7,73.8,25.4,0,0,1500,0,[2024-01-01 00:30:00] Thiết bị 'washer' tại laundry_room đang hoạt động bình thường.
2,2024-01-01T00:30:00,light2,light,living_room,off,0,1,sleeping,11.8,11.2,49.2,68.5,0,0,1500,0,[2024-01-01 00:30:00] Thiết bị 'light' tại living_room đang hoạt động bình thường.
1,2024-01-01T00:30:00,washer1,washer,laundry_room,off,0.0,1,sleeping,12.1,10.7,73.8,25.4,0,0,1500,0.0,[2024-01-01 00:30:00] Thiết bị 'washer' tại laundry_room đang hoạt động bình thường.
2,2024-01-01T00:30:00,light2,light,living_room,off,0.0,1,sleeping,11.8,11.2,49.2,68.5,0,0,1500,0.0,[2024-01-01 00:30:00] Thiết bị 'light' tại living_room đang hoạt động bình thường.
2,2024-01-01T00:30:00,fridge2,fridge,kitchen,on,215.3,1,sleeping,11.8,11.2,49.2,68.5,0,0,1500,252.04,[2024-01-01 00:30:00] Bạn đang ngủ nhưng thiết bị 'fridge' tại kitchen vẫn đang bật. Hãy tắt để ngủ ngon hơn và tiết kiệm điện.
1,2024-01-01T00:30:00,washer1,washer,laundry_room,off,0.0,1,sleeping,12.1,10.7,73.8,25.4,0,0,1500,0.0,[2024-01-01 00:30:00] Độ ẩm đang cao (73.8%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
2,2024-01-01T00:00:00,tv2,tv,living_room,on,343.63,1,idle,10.6,11.8,58.6,60.1,0,0,1500,0.0,[2024-01-01 00:00:00] TV đang bật dù bạn không xem. Hãy tắt để tập trung và tiết kiệm điện.
3,2024-01-01T00:00:00,tv3,tv,living_room,off,0.0,1,idle,6.6,5.8,70.5,1.5,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (70.5%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
3,2024-01-01T00:00:00,washer3,washer,laundry_room,off,0.0,1,idle,6.6,5.8,70.5,1.5,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (70.5%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
4,2024-01-01T00:00:00,light4,light,living_room,on,134.25,1,idle,5.7,4.8,100.0,56.8,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (100.0%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
4,2024-01-01T00:00:00,tv4,tv,living_room,off,0.0,1,idle,5.7,4.8,100.0,56.8,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (100.0%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
3,2024-01-01T00:00:00,tv3,tv,living_room,off,0.0,1,idle,6.6,5.8,70.5,1.5,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (70.5%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
3,2024-01-01T00:00:00,washer3,washer,laundry_room,off,0.0,1,idle,6.6,5.8,70.5,1.5,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (70.5%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
4,2024-01-01T00:00:00,light4,light,living_room,off,0.0,1,sleeping,5.7,4.8,100.0,56.8,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (100.0%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
4,2024-01-01T00:00:00,tv4,tv,living_room,off,0.0,1,sleeping,5.7,4.8,100.0,56.8,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (100.0%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
6,2024-01-01T00:00:00,light6,light,living_room,on,154.8,1,idle,6.3,5.4,72.5,57.7,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (72.5%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
6,2024-01-01T00:00:00,tv6,tv,living_room,off,0.0,1,idle,6.3,5.4,72.5,57.7,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (72.5%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
6,2024-01-01T00:00:00,washer6,washer,laundry_room,off,0.0,1,idle,6.3,5.4,72.5,57.7,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (72.5%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
7,2024-01-01T00:00:00,air_conditioner7,air_conditioner,bedroom,off,0.0,1,idle,5.9,5.3,75.6,16.7,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (75.6%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
7,2024-01-01T00:00:00,light7,light,living_room,on,168.58,1,idle,5.9,5.3,75.6,16.7,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (75.6%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
7,2024-01-01T00:00:00,fridge7,fridge,kitchen,on,287.36,1,idle,5.9,5.3,75.6,16.7,0,0,1500,242.47,[2024-01-01 00:00:00] Độ ẩm đang cao (75.6%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
3,2024-01-01T00:00:00,tv3,tv,living_room,off,0.0,1,idle,6.6,5.8,70.5,1.5,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (70.5%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
3,2024-01-01T00:00:00,washer3,washer,laundry_room,off,0.0,1,idle,6.6,5.8,70.5,1.5,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (70.5%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
4,2024-01-01T00:00:00,light4,light,living_room,off,0.0,1,sleeping,5.7,4.8,100.0,56.8,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (100.0%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
4,2024-01-01T00:00:00,tv4,tv,living_room,off,0.0,1,sleeping,5.7,4.8,100.0,56.8,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (100.0%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
6,2024-01-01T00:00:00,light6,light,living_room,on,154.8,1,idle,6.3,5.4,72.5,57.7,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (72.5%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
6,2024-01-01T00:00:00,tv6,tv,living_room,off,0.0,1,idle,6.3,5.4,72.5,57.7,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (72.5%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
6,2024-01-01T00:00:00,washer6,washer,laundry_room,off,0.0,1,idle,6.3,5.4,72.5,57.7,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (72.5%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
7,2024-01-01T00:00:00,air_conditioner7,air_conditioner,bedroom,off,0.0,1,idle,5.9,5.3,75.6,16.7,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (75.6%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
7,2024-01-01T00:00:00,light7,light,living_room,on,168.58,1,idle,5.9,5.3,75.6,16.7,0,0,1500,0.0,[2024-01-01 00:00:00] Độ ẩm đang cao (75.6%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
7,2024-01-01T00:00:00,fridge7,fridge,kitchen,on,287.36,1,idle,5.9,5.3,75.6,16.7,0,0,1500,242.47,[2024-01-01 00:00:00] Độ ẩm đang cao (75.6%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
8,2024-01-01T00:15:00,tv8,tv,living_room,off,0.0,1,sleeping,6.2,5.7,73.3,30.1,0,0,1500,0.0,[2024-01-01 00:15:00] Độ ẩm đang cao (73.3%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
8,2024-01-01T00:15:00,fridge8,fridge,kitchen,on,247.98,1,sleeping,6.2,5.7,73.3,30.1,0,0,1500,272.27,[2024-01-01 00:15:00] Độ ẩm đang cao (73.3%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
8,2024-01-01T00:15:00,washer8,washer,laundry_room,off,0.0,1,sleeping,6.2,5.7,73.3,30.1,0,0,1500,0.0,[2024-01-01 00:15:00] Độ ẩm đang cao (73.3%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
1,2024-01-01T00:30:00,washer1,washer,laundry_room,off,0.0,1,sleeping,6.3,5.0,72.7,97.5,0,0,1500,0.0,[2024-01-01 00:30:00] Độ ẩm đang cao (72.7%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
5,2024-01-01T00:30:00,washer5,washer,laundry_room,on,658.5,1,sleeping,9.2,10.2,53.2,51.6,0,0,1500,0.0,[2024-01-01 00:30:00] Bạn đang ngủ nhưng thiết bị 'washer' tại laundry_room vẫn đang bật. Hãy tắt để ngủ ngon hơn và tiết kiệm điện.
9,2024-01-01T00:30:00,light9,light,living_room,on,112.23,1,sleeping,4.4,4.9,93.2,99.8,0,0,1500,0.0,[2024-01-01 00:30:00] Bạn đang ngủ nhưng thiết bị 'light' tại living_room vẫn đang bật. Hãy tắt để ngủ ngon hơn và tiết kiệm điện.
10,2024-01-01T00:45:00,tv10,tv,living_room,off,0.0,1,sleeping,6.7,4.9,74.9,16.8,0,0,1500,0.0,[2024-01-01 00:45:00] Độ ẩm đang cao (74.9%). Hãy đóng cửa sổ hoặc bật hút ẩm nếu thấy bí bách.
